,objectid,extendedness,ra,dec,mag_i,mag_g,mag_r
3112,21326836201974187,0.0,53.3276258339499,-28.5700264456167,20.7134,21.0462,20.7941
3113,21326836201974188,0.0,53.3274869905581,-28.5708270616873,23.0394,23.4588,23.1608
3114,21326836201974260,1.0,53.3031789997818,-28.5680199901302,22.4804,23.4205,22.8338
3115,21326836201974329,1.0,53.3011566826971,-28.5667672103548,24.3191,24.7902,24.4232
3116,21326836201974452,0.0,53.3217721219698,-28.5649708440787,23.9545,24.7812,24.6145
3117,21326836201974463,1.0,53.307025740273,-28.5644321872647,23.7665,24.0063,23.9621
3118,21326836201974649,0.0,53.2029409059101,-28.559379325227,24.145,25.3666,24.4907
3119,21326836201974650,0.0,53.2039953616581,-28.5592755526073,24.3662,25.1908,24.9775
3120,21326836201974851,1.0,53.4515976397306,-28.5567677454055,22.3019,24.5604,23.1201
3121,21326836201974928,1.0,53.37641008679,-28.5564564355763,21.432,22.8829,21.9488
3122,21326836201975053,1.0,53.3793113848944,-28.5538078685465,22.2324,22.6185,22.6035
3123,21326836201975143,0.0,53.4500252474893,-28.5515645448561,22.0498,24.4341,23.2655
3124,21326836201975272,0.0,53.4485819598737,-28.5484763470315,22.7406,23.0505,22.8316
3125,21326836201975322,1.0,53.4486379790534,-28.5457588078539,22.8807,23.6487,23.5298
3126,21326836201975367,1.0,53.4329144846864,-28.5456649304807,23.3871,23.0548,23.3718
3127,21326836201975441,1.0,53.4369796317301,-28.5438689242175,21.1638,22.2413,21.4706
3128,21326836201975518,1.0,53.4277537082204,-28.5423669232366,23.1896,23.5808,23.2236
3129,21326836201975564,1.0,53.4334156372244,-28.5419370782132,22.9388,23.7472,23.6562
3130,21326836201975714,1.0,53.4363767740741,-28.5397681168608,22.7251,23.8962,23.1925
3131,21326836201975729,1.0,53.4233673645966,-28.5388639844272,21.9632,23.0881,22.2687
3132,21326836201975759,1.0,53.4472124112239,-28.5383427531348,22.0389,23.2654,22.4869
3133,21326836201975775,1.0,53.4326107554058,-28.5376288433693,21.6908,23.6998,22.3299
3134,21326836201975776,1.0,53.4300545109512,-28.5376337839047,23.0604,24.1582,23.7797
3135,21326836201975777,1.0,53.4334212215838,-28.539073959847,23.4959,25.1364,24.0476
3136,21326836201975849,1.0,53.4428252976097,-28.5367395507733,20.7341,21.4261,20.9337
3137,21326836201975850,1.0,53.4440950830265,-28.5370927966559,21.8852,22.843,22.1983
3138,21326836201975851,1.0,53.4444001141884,-28.5376560163168,22.2298,23.5445,22.787
3139,21326836201976185,0.0,53.405341173612,-28.5291339353971,22.7565,25.2664,24.1693
3140,21326836201976271,1.0,53.4020440425563,-28.5275827437881,22.1827,22.9473,22.5813
3141,21326836201976272,1.0,53.4001592018396,-28.5269355973495,23.0045,23.815,23.562
3142,21326836201976274,1.0,53.443383358341,-28.527029458037,20.6214,22.7982,21.366
3143,21326836201976275,1.0,53.441562900335,-28.5305295333446,20.6466,22.4202,21.1395
3144,21326836201976276,1.0,53.4417929683289,-28.5324834015191,20.6851,23.1337,21.7072
3145,21326836201976277,1.0,53.4405619443634,-28.5305097725367,21.4921,22.4641,21.7977
3146,21326836201976278,1.0,53.4412401013631,-28.5256067365838,22.2848,22.5901,22.2118
3147,21326836201976279,1.0,53.4453149710295,-28.5319893732745,22.5815,23.3465,22.84
3148,21326836201976280,1.0,53.4406987389541,-28.5249596022764,23.0187,23.297,23.4079
3149,21326836201976281,1.0,53.4462941266199,-28.531001323733,23.0107,24.3854,23.3521
3150,21326836201976283,1.0,53.4401098096009,-28.5256017966122,24.059,24.8916,24.6458
3151,21326836201976371,1.0,53.3967397956451,-28.5269849977009,21.1797,22.3065,21.4388
3152,21326836201976483,1.0,53.4453881463728,-28.5237517935275,23.2749,24.2822,23.5786
3153,21326836201976492,1.0,53.4372493201802,-28.5228206293579,21.662,22.4191,21.7475
3154,21326836201976493,1.0,53.4378117737452,-28.5229194262273,22.4928,23.7916,22.8757
3155,21326836201976494,1.0,53.4364503238543,-28.5235961872716,22.878,24.7234,23.4689
3156,21326836201976495,1.0,53.4356788339631,-28.5236455860581,23.1363,24.5516,23.8835
3157,21326836201976573,1.0,53.4434218135716,-28.5216820021209,21.2296,22.3797,21.5507
3158,21326836201976613,1.0,53.4273810887496,-28.5209780847089,22.9209,24.6754,23.7651
3159,21326836201976636,1.0,53.4253079103938,-28.5197629120253,22.7503,23.658,23.0895
3160,21326836201976802,1.0,53.4335582879174,-28.5163249383409,22.6211,24.7124,23.3115
3161,21326836201976946,1.0,53.4312578729641,-28.513716895139,21.9751,23.1533,22.4252
3162,21326836201977219,1.0,53.435479289712,-28.5065994387236,22.9134,24.5057,23.5758
3163,21326836201977306,0.0,53.4404205269922,-28.5059622991465,22.932,23.4229,23.4662
3164,21326836201977438,1.0,53.4359792011018,-28.5035520695088,22.774,24.0477,23.522
3165,21326836201977537,0.0,53.3632213559103,-28.5015246546322,21.1987,23.5959,22.4083
3166,21326836201977538,1.0,53.3613075178868,-28.500383787871,23.9265,24.4603,24.0017
3167,21326836201977539,1.0,53.3624135430103,-28.500712217947,24.5903,24.9898,24.7072
3168,21326836201977563,1.0,53.3576569026165,-28.5004628085478,24.6031,25.3405,24.8834
3169,21326836201977727,1.0,53.4365952925346,-28.4959686015715,22.6064,23.7279,23.2914
3170,21326836201977738,0.0,53.3613662047641,-28.495610554851,20.3008,21.4668,20.6364
3171,21326836201977770,1.0,53.3688088367023,-28.4952376936953,22.6959,23.8239,23.1244
3172,21326836201977856,0.0,53.4492516504062,-28.4935437847642,20.431,20.8226,20.5353
3173,21326836201977857,1.0,53.4506840115358,-28.4919733628666,21.3912,22.8717,21.9164
3174,21326836201977938,1.0,53.4354243656622,-28.4910276640954,22.9377,23.3545,23.373
3175,21326836201977939,1.0,53.4358049822836,-28.4911535921634,23.1541,23.6083,23.5854
3176,21326836201978015,1.0,53.3667216616027,-28.4894572796284,23.3618,24.1467,24.0288
3177,21326836201978143,1.0,53.4396601544559,-28.4861807822187,23.801,24.5732,24.4289
3178,21326836201979199,1.0,53.2401005027594,-28.4608956659389,19.2074,20.446,19.5709
3179,21326836201979200,1.0,53.2426048643513,-28.4575065081007,20.7266,22.511,21.2561
3180,21326836201979201,1.0,53.2404894771293,-28.4608438280379,20.9806,21.6228,21.2909
3181,21326836201979202,1.0,53.2380399987347,-28.455275104432,22.7237,23.1183,23.11
3182,21326836201979203,1.0,53.2375260551641,-28.4576694221603,22.3563,23.8018,23.1289
3183,21326836201979204,1.0,53.2406547661306,-28.4574447982952,24.4692,24.678,24.952
3184,21326836201979285,0.0,53.2487599165573,-28.46529210616,22.7371,23.1637,22.8432
3185,21326836201979485,0.0,53.24943256392,-28.4584815278088,20.1562,20.638,20.2787
3186,21326836201979486,0.0,53.2511833137439,-28.4586074170849,23.219,25.3348,24.033
3187,21326840496914899,0.0,53.2173626062693,-28.4330524985166,22.4494,22.8417,22.5567
3188,21326840496914913,1.0,53.3749752504766,-28.4330574341613,23.6791,25.0773,24.1113
3189,21326840496914917,1.0,53.377353921636,-28.4329143005583,22.8398,23.7449,23.0336
3190,21326840496914944,0.0,53.2120011297385,-28.4312880202856,23.4317,23.8962,23.8453
3191,21326840496914987,1.0,53.2089743182004,-28.4295334424339,23.1947,23.7167,23.6725
3192,21326840496915108,1.0,53.2049560180902,-28.4227967259794,23.5889,24.5745,24.2437
3193,21326840496915131,1.0,53.2066066458712,-28.4218541133991,23.1703,24.8871,24.0219
3194,21326840496915157,1.0,53.2666483350866,-28.4210077432857,23.5558,24.7097,24.2692
3195,21326840496915168,0.0,53.2559166948951,-28.4203637169161,24.5006,25.1626,25.0293
3196,21326840496915263,1.0,53.2359564459944,-28.4155324102958,24.4009,24.9344,24.9131
3197,21326840496915273,0.0,53.2338783997432,-28.4150438634715,24.5756,24.0905,24.3685
3198,21326840496915278,1.0,53.2750149249854,-28.4149649066206,24.2599,25.2815,25.0196
3199,21326840496915307,1.0,53.2423238506886,-28.4131908603962,23.3994,23.8087,23.7723
3200,21326840496915320,1.0,53.3216201985744,-28.4126801182443,22.6453,23.1501,22.7696
3201,21326840496915359,0.0,53.2380752569016,-28.4104916036746,22.9226,23.6463,23.1301
3202,21326840496915365,1.0,53.2508960264881,-28.4102127995416,22.4072,24.1259,23.1747
3203,21326840496915379,0.0,53.2494239480622,-28.4096971371941,23.8728,24.8638,24.2192
3204,21326840496915381,0.0,53.2670718705222,-28.4096403898164,21.4637,21.8959,21.5793
3205,21326840496915385,0.0,53.325675045175,-28.4097366136487,24.1289,24.9038,24.7152
3206,21326840496915477,1.0,53.2514592077873,-28.4047380245886,22.7959,23.6709,23.4736
3207,21326840496915488,1.0,53.2433563157921,-28.4040694256729,22.436,23.6696,23.2663
3208,21326840496915517,1.0,53.321503083597,-28.4024929305414,22.9217,24.2037,23.7041
3209,21326840496915535,0.0,53.2346958509437,-28.4013013230265,24.8543,24.3648,24.7097
3210,21326840496915550,0.0,53.2302582856358,-28.400497057206,22.4621,22.8059,22.5558
3211,21326840496915666,1.0,53.2437535223379,-28.3953237508905,21.3377,21.3742,21.5564
3212,21326840496915687,1.0,53.2358732852584,-28.3945219973579,24.1603,24.9621,24.3571
3213,21326840496915694,0.0,53.2614301899604,-28.3941248232389,20.9363,22.1214,21.2783
3214,21326840496915708,1.0,53.2398004836887,-28.3934168208918,22.9046,23.9006,23.6579
3215,21326840496915733,1.0,53.3024736740407,-28.3921710442712,22.4031,23.245,22.5313
3216,21326840496915746,1.0,53.2005013702401,-28.3913668477341,24.1203,25.0986,24.662
3217,21326840496915790,1.0,53.2846286178632,-28.389033232198,23.1015,24.0473,23.4126
3218,21326840496915792,0.0,53.2097026183243,-28.3885842761159,22.6243,23.0566,23.133
3219,21326840496915807,1.0,53.2815612006054,-28.3878590433841,21.9567,22.8894,22.2226
3220,21326840496915818,0.0,53.2493170214993,-28.3874618942284,22.4803,22.6612,22.8146
3221,21326840496915869,0.0,53.3012890176415,-28.3851061642915,21.0906,23.4948,22.2973
3222,21326840496915870,1.0,53.2973571200615,-28.3851406981743,21.3163,23.4437,22.0952
3223,21326840496915872,0.0,53.2451237906653,-28.3849877624928,23.7432,24.4759,24.2258
3224,21326840496915905,0.0,53.2444193626137,-28.3832166847013,24.1116,24.4939,24.448
3225,21326840496915927,1.0,53.2577145108942,-28.3822349579442,22.1153,23.0902,22.6514
3226,21326840496915929,1.0,53.3182485023955,-28.3824988886163,23.9069,24.6777,24.3393
3227,21326840496915942,0.0,53.2428516912145,-28.3814900356654,22.714,23.0435,22.7621
3228,21326840496915965,1.0,53.2843547393488,-28.3805132580899,23.5093,24.6365,23.891
3229,21326840496915969,1.0,53.2613026770718,-28.3803948614193,23.3585,24.2607,23.9192
3230,21326840496915983,1.0,53.2806460381916,-28.3798768775397,24.6086,24.996,25.0448
3231,21326840496916015,0.0,53.2803696305812,-28.3783821382422,24.0863,25.1112,24.6161
3232,21326840496916022,1.0,53.2976673631621,-28.377918428022,21.895,21.3924,21.569
3233,21326840496916031,1.0,53.3126113921884,-28.3771686030192,23.6204,24.6011,23.942
3234,21326840496916080,0.0,53.2957171118438,-28.3755777089721,24.5562,25.2359,25.1957
3235,21326840496916095,1.0,53.3559016122063,-28.3750992121743,23.4492,23.213,23.4472
3236,21326840496916097,1.0,53.3185429003863,-28.374938891565,24.0046,24.8226,24.7568
3237,21326840496916101,0.0,53.2519742789143,-28.3746330498439,23.517,23.8551,23.9494
3238,21326840496916107,1.0,53.2937783481758,-28.37423101731,22.9803,24.0144,23.6941
3239,21326840496916136,0.0,53.2915950392631,-28.3729361376034,23.717,23.2761,23.5841
3240,21326840496916150,1.0,53.2974867058146,-28.3722233439003,22.4984,23.6208,23.1918
3241,21326840496916153,0.0,53.4445505208941,-28.3724107909152,22.3377,23.0708,22.6315
3242,21326840496916155,1.0,53.3764215135737,-28.3724033916847,23.5623,24.3051,23.7898
3243,21326840496916165,1.0,53.4403570394599,-28.3718903796248,23.6555,24.8869,24.3811
3244,21326840496916168,1.0,53.2897871228216,-28.3712885801779,23.6299,24.9822,24.3284
3245,21326840496916175,0.0,53.2553230486629,-28.3707040487373,22.0383,23.2129,22.3733
3246,21326840496916189,1.0,53.2181992188622,-28.3695719906751,24.0708,25.0019,24.7165
3247,21326840496916204,1.0,53.2534940767741,-28.3690836556322,22.7339,23.2875,23.1814
3248,21326840496916213,1.0,53.3364631764196,-28.3692513664037,22.5497,22.7498,22.88
3249,21326840496916226,1.0,53.226644690141,-28.3681711163741,23.0236,23.5606,23.5774
3250,21326840496916237,1.0,53.2371539504638,-28.3679664126993,24.4139,25.3942,24.7358
3251,21326840496916251,0.0,53.227832520927,-28.3671550008133,24.4517,25.2441,25.1222
3252,21326840496916253,1.0,53.2212667444227,-28.3665655595955,21.9758,23.3441,22.7876
3253,21326840496916264,1.0,53.2980700725591,-28.3668072547616,23.8318,24.9184,24.4815
3254,21326840496916270,1.0,53.2500905261512,-28.3664693749376,23.7185,24.253,24.1646
3255,21326840496916279,1.0,53.2332717092849,-28.3656629070055,23.0643,23.952,23.368
3256,21326840496916285,1.0,53.3386463415812,-28.3662153492091,22.6247,23.6305,23.0586
3257,21326840496916304,0.0,53.216138501402,-28.3649057699073,20.7291,22.7882,21.556
3258,21326840496916305,0.0,53.2060841516616,-28.3649181010871,24.2433,25.3806,24.571
3259,21326840496916311,1.0,53.2300726909681,-28.364839181561,23.9583,24.9821,24.6809
3260,21326840496916333,1.0,53.3410562672898,-28.3646616128418,22.8201,23.6237,23.0338
3261,21326840496916349,1.0,53.2483145088204,-28.3635468826697,22.5962,23.7622,23.3599
3262,21326840496916363,0.0,53.3980286654784,-28.3638822869767,24.7238,25.2101,25.1357
3263,21326840496916374,1.0,53.2415208856971,-28.3628810096131,23.6363,24.465,23.8511
3264,21326840496916378,1.0,53.2524853883872,-28.3627133089093,22.9568,23.8591,23.4152
3265,21326840496916379,0.0,53.2911831116345,-28.3628464829759,23.4278,24.4982,23.9525
3266,21326840496916386,1.0,53.3800449970287,-28.3626837146949,23.5394,24.5204,24.1873
3267,21326840496916397,1.0,53.3985888445192,-28.3622669303861,22.6935,23.6452,22.9736
3268,21326840496916433,1.0,53.451342891942,-28.3612533375065,23.4915,24.8703,24.2543
3269,21326840496916446,0.0,53.2633324156812,-28.3601386431313,23.5452,23.9533,23.9391
3270,21326840496916456,1.0,53.2463828424532,-28.3598254457122,24.2943,25.4166,24.998
3271,21326840496916465,1.0,53.2344857577477,-28.3593026300322,22.7971,24.1025,23.6391
3272,21326840496916477,1.0,53.2740739798352,-28.3587428255314,24.2618,25.2255,24.9771
3273,21326840496916487,1.0,53.3307994034143,-28.3582742689679,22.3603,23.8155,23.0982
3274,21326840496916491,1.0,53.2301076779061,-28.3579980681731,24.092,24.5675,24.2377
3275,21326840496916515,1.0,53.2944834305888,-28.357467863304,23.387,24.3015,23.8682
3276,21326840496916521,1.0,53.235291267499,-28.3568957382298,22.2542,23.0641,22.4458
3277,21326840496916526,1.0,53.2585467833037,-28.3565850164212,23.6062,24.6502,23.8817
3278,21326840496916545,1.0,53.2374839161325,-28.3557539633546,24.6108,25.1648,25.1275
3279,21326840496916557,0.0,53.4487942634838,-28.3561386636687,24.8462,24.6763,24.8188
3280,21326840496916558,1.0,53.3527373167787,-28.3556849147278,23.723,24.6949,24.1792
3281,21326840496916560,1.0,53.2683443651066,-28.3554333808244,23.9236,24.3294,24.3135
3282,21326840496916563,1.0,53.2901203421242,-28.3554284487931,24.3373,24.8645,24.8644
3283,21326840496916600,1.0,53.4121458633639,-28.3543951932743,23.8914,24.9278,24.1729
3284,21326840496916631,1.0,53.2216490531749,-28.3523089848564,24.2277,25.1645,24.4527
3285,21326840496916640,0.0,53.3074575866782,-28.3525309199737,24.2059,25.0035,24.9769
3286,21326840496916641,1.0,53.2474753025768,-28.3522103471754,23.7127,23.5145,23.7364
3287,21326840496916652,1.0,53.3746628034569,-28.3520056742797,21.8428,22.1635,22.1971
3288,21326840496916658,0.0,53.4528481298102,-28.3521339030357,22.7949,23.2859,22.8419
3289,21326840496916668,1.0,53.2393973794426,-28.3507924406369,22.0914,23.049,22.6035
3290,21326840496916670,0.0,53.4321965239425,-28.3515963296718,24.749,24.9896,25.0803
3291,21326840496916673,0.0,53.3000099097316,-28.3509995771068,24.4046,24.5471,24.7173
3292,21326840496916683,1.0,53.3164654575457,-28.3504028278955,22.8216,23.8768,23.5506
3293,21326840496916688,1.0,53.2554545462031,-28.3500650002832,24.2015,24.3845,24.5219
3294,21326840496916690,0.0,53.4107425361088,-28.35041762329,23.176,22.7894,23.1366
3295,21326840496916714,1.0,53.2414850975655,-28.3485164319906,22.5333,23.8457,23.2188
3296,21326840496916717,0.0,53.3120803398113,-28.3488246643252,24.1419,25.0739,24.4204
3297,21326840496916752,1.0,53.2459071778572,-28.3469826811954,21.8677,22.7989,22.3733
3298,21326840496916767,0.0,53.2359340893764,-28.3466695225824,22.8237,22.9433,23.0279
3299,21326840496916782,1.0,53.4371876126924,-28.3464697919809,23.4133,24.0503,23.7853
3300,21326840496916789,1.0,53.4478602970872,-28.3463144462171,23.5415,23.9808,23.9761
3301,21326840496916796,0.0,53.276943009945,-28.3455278576635,23.48,24.2508,23.7167
3302,21326840496916797,0.0,53.3965822230634,-28.3461073188856,24.79,24.2747,24.5965
3303,21326840496916810,1.0,53.4510853024853,-28.3455549813098,23.4272,24.3655,24.0015
3304,21326840496916816,1.0,53.3058349685459,-28.3447708641489,23.2336,24.0521,23.9142
3305,21326840496916844,1.0,53.4310785340862,-28.3441396293825,24.2874,25.3328,24.5451
3306,21326840496916876,1.0,53.3702059158779,-28.3426651190368,23.4777,24.1438,23.687
3307,21326840496916913,1.0,53.3410908515389,-28.340865159235,22.2799,23.121,22.8603
3308,21326840496916915,1.0,53.2791332428061,-28.341037756798,23.2394,24.3148,23.4935
3309,21326840496916928,0.0,53.2132063443137,-28.3405890037175,24.6504,25.2526,25.142
3310,21326840496916929,0.0,53.4296717862354,-28.3412424085576,23.4953,24.648,24.2348
3311,21326840496916950,1.0,53.2870901507642,-28.3401254585698,24.1827,24.9082,24.4456
3312,21326840496916966,1.0,53.4338830404845,-28.3397975262562,22.9394,24.3401,23.3722
3313,21326840496916994,1.0,53.2466127620806,-28.3383181449439,24.7234,25.1391,25.1753
3314,21326840496917002,1.0,53.3744213051989,-28.3383551292256,24.2416,24.4643,24.5419
3315,21326840496917017,1.0,53.2519215796413,-28.3373171086085,21.8971,22.9185,22.0711
3316,21326840496917047,1.0,53.3358442047188,-28.3364640161213,23.035,25.176,23.7922
3317,21326840496917106,1.0,53.2871123840875,-28.3338086246783,22.6499,23.6847,23.293
3318,21326840496917149,1.0,53.3725605501518,-28.3328741990915,23.2368,23.781,23.6939
3319,21326840496917152,1.0,53.3105267383512,-28.3325068414144,23.0391,22.5262,22.7205
3320,21326840496917154,1.0,53.2275516807395,-28.3320359351085,24.2772,25.2755,24.8025
3321,21326840496917176,1.0,53.2415712365658,-28.3309659253964,20.7281,21.4557,21.1407
3322,21326840496917187,1.0,53.2768499891033,-28.3310226307099,24.3816,25.3531,24.5686
3323,21326840496917199,1.0,53.2789112180451,-28.3303988739257,23.9163,25.0768,24.4143
3324,21326840496917205,1.0,53.4231526871569,-28.3306158323919,22.78,23.5002,22.9748
3325,21326840496917224,1.0,53.356586585644,-28.329908253573,23.8629,24.7429,24.537
3326,21326840496917229,1.0,53.4470312341175,-28.3299279769605,21.3978,23.0669,21.8956
3327,21326840496917247,1.0,53.3279197923259,-28.3290428935466,22.6462,23.6013,23.0758
3328,21326840496917282,0.0,53.4448730000633,-28.3284438022713,23.5818,24.3466,24.254
3329,21326840496917299,1.0,53.4289588551757,-28.3276277615635,23.3702,24.6962,23.7116
3330,21326840496917303,1.0,53.3389058005855,-28.3270903121931,24.4396,24.9374,24.5719
3331,21326840496917321,0.0,53.211806332116,-28.3258329871254,23.3845,24.0509,23.613
3332,21326840496917328,0.0,53.2586226725976,-28.3255544053486,23.9681,24.5284,24.0804
