fieldID,fieldFov,fieldRA,fieldDec,fieldGL,fieldGB,fieldEL,fieldEB
3882,3.5,757164.6057128904,101084.4566345214,40.4910774230957,74.5079116821289,-163.50439453125,37.5192451477051
3883,3.5,538835.3942871096,101084.4566345214,-158.814788818359,51.9244613647461,142.237564086914,14.75461769104
3884,3.5,1057235.44921875,101084.47723388665,62.636833190918,3.85655689239502,-57.1277465820312,48.8720207214355
3885,3.5,238764.5782470702,101084.47723388665,170.046920776367,-14.6459894180298,69.3946838378906,6.34268712997437
3886,3.5,798035.3942871096,101084.50469970719,41.8079071044922,64.5048217773438,-151.676208496094,41.696964263916
3887,3.5,497964.6057128904,101084.50469970719,-161.541305541992,42.0835647583008,132.530563354492,11.4503192901611
3888,3.5,1016364.55078125,101084.54589843767,58.1310691833496,12.8248920440674,-72.3953704833984,50.7772903442383
3889,3.5,279635.3942871092,101084.54589843767,176.465209960938,-6.86321210861206,79.3814392089844,5.10736513137817
3890,3.5,1275564.55078125,101084.5596313476,103.61888885498,-31.9969520568848,7.23684501647949,27.8119697570801
3891,3.5,20435.497283935547,101084.5596313476,115.251571655273,-34.3638572692871,17.2111778259277,23.4001712799072
3892,3.5,861208.6486816404,101715.05126953116,45.6718978881836,49.1854400634766,-131.407958984375,47.3359336853027
3893,3.5,434791.3513183596,101715.05126953116,-166.625549316406,27.1946620941162,117.32958984375,7.66126489639282
3894,3.5,1120408.9233398424,101715.09246826165,71.2316207885742,-9.00913715362549,-35.579963684082,44.2539443969727
3895,3.5,175591.11785888663,101715.09246826165,157.618270874023,-24.7746734619141,54.1823043823242,9.83578777313232
3896,3.5,693991.0766601575,101715.09933471696,126.699851989746,88.8715896606445,179.641189575195,30.7836837768555
3897,3.5,602008.9233398425,101715.09933471696,-155.895935058594,67.3155212402344,157.14680480957,20.9071598052979
3898,3.5,1212391.0766601576,101715.09933471696,88.1120986938477,-24.6892623901367,-8.87304973602295,34.9239616394043
3899,3.5,83608.92333984384,101715.09933471696,133.917846679688,-33.7315521240234,32.3385963439941,17.2281818389893
3900,3.5,953191.1865234383,101715.10620117193,52.4384841918945,27.3357982635498,-97.1333999633789,51.5565185546875
3901,3.5,342808.84094238287,101715.10620117193,-175.600692749023,6.41337394714355,94.8970794677734,4.90118789672852
3902,3.5,941814.5141601576,102770.4803466798,51.8232879638672,30.078405380249,-101.63191986084,51.6379051208496
3903,3.5,354185.51330566406,102770.4803466798,-174.602951049805,9.02786731719971,97.6708984375,5.32549905776978
3904,3.5,1201014.4042968769,102770.51467895496,85.8592529296875,-22.8021106719971,-11.7783536911011,36.4219284057617
3905,3.5,94985.63003540052,102770.51467895496,137.084259033203,-32.8332366943359,35.1439628601074,16.4512138366699
3906,3.5,613385.5407714829,102770.52154541029,-156.401077270508,70.1046829223633,159.72868347168,22.3398475646973
3907,3.5,872585.4858398425,102770.54901123048,46.8277015686035,46.499927520752,-127.566314697266,48.4206123352051
3908,3.5,423414.4866943356,102770.54901123048,-167.90446472168,24.647008895874,114.521919250488,7.40483617782593
3909,3.5,1131785.4858398424,102770.69320678717,73.2204284667969,-11.0034809112549,-31.8524398803711,43.4838104248047
3910,3.5,164214.48669433597,102770.69320678717,154.879028320312,-26.0759258270264,51.5470733642578,10.8813676834106
3911,3.5,682614.4592285171,102770.70693969744,-174.139526367188,86.7994766235352,176.615783691406,29.7893962860107
3912,3.5,1189537.20703125,103535.32791137688,83.6545333862305,-20.8826637268066,-14.8115215301514,37.8451271057129
3913,3.5,106462.75177001952,103535.32791137688,140.19938659668,-31.8604106903076,37.9343414306641,15.6266098022461
3914,3.5,671137.1520996096,103535.33477783219,-164.580017089844,84.0888824462891,173.644424438477,28.716157913208
3915,3.5,624862.8479003904,103535.33477783219,-157.039428710938,72.903076171875,162.37760925293,23.7290554046631
3916,3.5,930337.20703125,103535.35537719744,51.1613235473633,32.8266792297363,-106.145561218262,51.5386962890625
3917,3.5,365662.765502928,103535.35537719744,-173.579299926758,11.6466150283813,100.460067749023,5.73112916946411
3918,3.5,884062.9577636712,103535.37597656233,47.8675880432129,43.7916946411133,-123.548629760742,49.3678741455078
3919,3.5,411937.01477050676,103535.37597656233,-169.128784179688,22.076192855835,111.707916259766,7.12191820144653
3920,3.5,1143262.9028320308,103535.55450439452,75.238151550293,-12.9977540969849,-28.2159862518311,42.5847816467285
3921,3.5,152737.15209960926,103535.55450439452,152.07275390625,-27.3360538482666,48.8805465698242,11.9007320404053
3922,3.5,808973.2727050788,103602.88696289077,43.8217735290527,61.896110534668,-148.715545654297,43.3915405273438
3923,3.5,487026.7272949212,103602.88696289077,-163.21240234375,39.6277122497559,129.715957641602,11.3283605575562
3924,3.5,746226.7272949212,103602.88696289077,43.6678924560547,77.1590957641602,-166.907089233398,36.9784774780273
3925,3.5,549773.2727050788,103602.88696289077,-159.343276977539,54.6682395935059,144.560623168945,16.3733654022217
3926,3.5,1264626.6723632808,103603.11355590804,100.992408752441,-30.3904132843018,4.87470293045044,29.6389560699463
3927,3.5,31373.32420349122,103603.11355590804,118.552055358887,-33.9520797729492,20.1622276306152,22.8856239318848
3928,3.5,1005426.6723632808,103603.11355590804,57.6964225769043,15.5544500350952,-76.5042266845703,51.7902755737305
3929,3.5,290573.30017089826,103603.11355590804,177.429962158203,-4.2735800743103,82.1100616455078,5.60489320755005
3930,3.5,1068173.2177734384,103603.11355590804,64.5633316040039,1.87509703636169,-52.9287223815918,48.8603630065918
3931,3.5,227826.7547607421,103603.11355590804,167.616226196289,-16.107328414917,66.8628845214844,7.48770618438721
3932,3.5,895612.3352050788,103999.12261962876,48.8082962036133,41.065128326416,-119.3701171875,50.1642150878906
3933,3.5,400387.66479492123,103999.12261962876,-170.303863525391,19.4859619140625,108.890647888184,6.81239080429077
3934,3.5,659587.7197265616,103999.143218994,-160.994323730469,81.3110961914062,170.731216430664,27.5680904388428
3935,3.5,636412.2802734384,103999.143218994,-157.886260986328,75.7073669433594,165.094879150391,25.0681190490723
3936,3.5,1177987.6098632808,103999.15695190428,81.4933242797852,-18.9364223480225,-17.9749622344971,39.1834106445312
3937,3.5,118012.41760253903,103999.15695190428,143.259536743164,-30.818338394165,40.7068634033203,14.7561817169189
3938,3.5,1154812.3901367192,103999.17068481455,77.2877883911133,-14.9880619049072,-24.6839370727539,41.5629577636719
3939,3.5,141187.60986328113,103999.17068481455,149.199508666992,-28.5502147674561,46.1834449768066,12.8893070220947
3940,3.5,918787.7197265616,103999.20501708971,50.4444351196289,35.5770988464355,-110.633369445801,51.2577285766602
3941,3.5,377212.25280761643,103999.20501708971,-172.52473449707,14.2658109664917,103.262222290039,6.11559915542603
3942,3.5,648000.0,104154.45556640616,-159.090362548828,78.5126037597656,167.88020324707,26.3500213623047
3943,3.5,907200.1098632808,104154.45556640616,49.6633911132812,38.3250350952148,-115.054260253906,50.7974014282227
3944,3.5,388799.8901367192,104154.45556640616,-171.434356689453,16.8806896209717,106.073867797852,6.4765510559082
3945,3.5,1166400.1098632808,104154.61349487312,79.3720550537109,-16.9695434570312,-21.2673816680908,40.4260902404785
3946,3.5,129599.86267089828,104154.61349487312,146.260757446289,-29.7129459381104,43.4577751159668,13.8425750732422
3947,3.5,1036800.1098632808,104387.34512329093,61.1352310180664,8.70194530487061,-64.3674774169922,50.8610458374023
3948,3.5,259199.89013671887,104387.34512329093,172.6650390625,-10.2673606872559,74.4929580688477,6.5408787727356
3949,3.5,777600.0549316404,104387.37945556645,43.5903015136719,69.5273208618164,-158.209869384766,40.484260559082
3950,3.5,518399.9450683596,104387.37945556645,-161.460876464844,47.153190612793,137.078964233398,13.9032211303711
3951,3.5,0.0,104387.39318847672,109.581405639648,-32.538257598877,12.7106914520264,26.4084606170654
3952,3.5,1253582.0068359384,105867.26531982432,98.4597473144531,-28.7381210327148,2.43381190299988,31.4172477722168
3953,3.5,42417.94509887688,105867.26531982432,121.807670593262,-33.4547729492188,23.0810585021973,22.3188323974609
3954,3.5,820017.8833007808,105867.27218627928,45.5131721496582,59.2705993652344,-145.598480224609,45.000789642334
3955,3.5,475982.11669921916,105867.27218627928,-164.763961791992,37.1570854187012,126.912437438965,11.1803865432739
3956,3.5,735182.0617675788,105867.27905273423,48.423469543457,79.7451400756836,-170.247619628906,36.3441963195801
3957,3.5,560817.9382324212,105867.27905273423,-159.946563720703,57.4011497497559,146.915054321289,17.9615516662598
3958,3.5,1079217.9931640616,105867.28591918955,66.4796905517578,-0.102546997368336,-48.756893157959,48.6972846984863
3959,3.5,216782.00683593767,105867.28591918955,165.157287597656,-17.5365524291992,64.3254776000977,8.61479663848877
3960,3.5,994382.0068359383,105867.29965209948,57.2514457702637,18.2749156951904,-80.7743682861328,52.6514205932617
3961,3.5,301617.96569824213,105867.29965209948,178.385330200195,-1.69055604934692,84.8350448608398,6.08832693099976
3962,3.5,831211.4685058596,107878.51181030256,46.9636459350586,56.6217346191406,-142.300582885742,46.5228652954102
3963,3.5,464788.5314941404,107878.51181030256,-166.219207763672,34.6631965637207,124.10725402832,11.0059232711792
3964,3.5,723988.4765625,107878.53927612312,56.2600440979004,82.2210388183594,-173.535858154297,35.6171188354492
3965,3.5,572011.5234375,107878.53927612312,-160.648193359375,60.135368347168,149.315963745117,19.5233917236328
3966,3.5,1242388.3666992192,107878.75900268545,96.0028381347656,-27.0371322631836,-0.104571998119354,33.1504745483398
3967,3.5,53611.63673400864,107878.75900268545,125.028564453125,-32.8723258972168,25.98020362854,21.6991481781006
3968,3.5,1090411.5234375,107878.75900268545,68.3995513916016,-2.08342790603638,-44.6172561645508,48.3842124938965
3969,3.5,205588.51776123047,107878.75900268545,162.655410766602,-18.9373168945312,61.7686614990234,9.72704410552979
3970,3.5,983188.2568359383,107878.786468506,56.7914810180664,20.9990348815918,-85.2075881958008,53.354362487793
3971,3.5,312811.74316406227,107878.786468506,179.339828491211,0.897418975830078,87.5696105957031,6.55887508392334
3972,3.5,766015.4663085925,109270.32165527328,48.1154022216797,72.2611312866211,-162.296173095703,40.5013160705566
3973,3.5,529984.5336914075,109270.32165527328,-162.87190246582,50.1174926757812,139.324264526367,16.1288452148438
3974,3.5,1284415.5761718769,109270.49331665052,106.829620361328,-30.5000686645508,10.5774326324463,28.8753032684326
3975,3.5,11584.392929077141,109270.49331665052,113.142623901367,-31.7846870422363,16.1796722412109,26.383243560791
3976,3.5,1048384.5336914076,109270.51391601577,63.6321258544922,6.82169198989868,-59.5432243347168,51.590274810791
3977,3.5,247615.52124023423,109270.51391601577,169.774017333984,-11.5309944152832,71.8834381103516,8.26118469238281
3978,3.5,1025215.3564453117,109270.55511474624,61.1575050354004,11.809289932251,-68.4154434204102,52.7020263671875
3979,3.5,270784.67102050787,109270.55511474624,173.33708190918,-7.2317419052124,77.4466018676758,7.57237577438354
3980,3.5,789184.6435546884,109270.5619812012,47.1619987487793,66.7180404663086,-155.581390380859,42.8936729431152
3981,3.5,506815.35644531157,109270.5619812012,-164.05158996582,44.6220893859863,133.898529052734,14.2779550552368
3982,3.5,1231038.8305664076,109629.7256469726,93.6123275756836,-25.2889747619629,-2.75263094902039,34.8355941772461
3983,3.5,64961.16256713852,109629.7256469726,128.214996337891,-32.2061958312988,28.8629779815674,21.0271682739258
3984,3.5,842561.1694335925,109629.73937988287,48.2273597717285,53.9493064880371,-138.807174682617,47.949462890625
3985,3.5,453438.858032226,109629.73937988287,-167.593627929688,32.1446418762207,121.296264648438,10.805121421814
3986,3.5,712638.885498048,109629.74624633783,70.8027420043945,84.4338302612305,-176.772033691406,34.7995758056641
3987,3.5,583361.114501952,109629.74624633783,-161.480178833008,62.8743057250977,151.771469116211,21.0580387115479
3988,3.5,971838.7207031231,109629.97970581045,56.3128128051758,23.730884552002,-89.7864608764648,53.8894538879395
3989,3.5,324161.279296875,109629.97970581045,-179.701187133789,3.49371194839478,90.3183212280273,7.01608800888062
3990,3.5,1101761.0595703116,109629.98657226577,70.3307037353516,-4.06855392456055,-40.5264434814453,47.9229621887207
3991,3.5,194238.9541625976,109629.98657226577,160.103149414062,-20.3084774017334,59.1863098144531,10.8237934112549
3992,3.5,1219537.9028320308,111110.85433959948,91.2812194824219,-23.4960536956787,-5.52072620391846,36.4674644470215
3993,3.5,76462.131500244,111110.85433959948,131.365005493164,-31.4581432342529,31.730504989624,20.3040924072266
3994,3.5,701137.79296875,111110.8612060548,99.3947525024414,85.9110488891602,-179.954162597656,33.8942680358887
3995,3.5,594862.20703125,111110.8612060548,-162.487777709961,65.618408203125,154.287826538086,22.5626487731934
3996,3.5,854062.2619628904,111110.90927124023,49.3426780700684,51.254322052002,-135.108169555664,49.269344329834
3997,3.5,441937.765502928,111110.90927124023,-168.899047851562,29.6017436981201,118.477912902832,10.5779809951782
3998,3.5,1113262.3168945308,111111.07406616217,72.2792892456055,-6.05714416503906,-36.5028038024902,47.316463470459
3999,3.5,182737.66937255856,111111.07406616217,157.495269775391,-21.6473789215088,56.5745239257812,11.903208732605
4000,3.5,960337.9028320308,111111.11526489264,55.8115539550781,26.4722347259521,-94.4830627441406,54.2473373413086
4001,3.5,335662.1520996092,111111.11526489264,-178.732940673828,6.09951210021973,93.0835037231445,7.45902013778687
4002,3.5,1059600.9155273424,112182.52944946283,65.6209030151367,4.84475898742676,-55.0389785766602,51.7094345092773
4003,3.5,236399.05700683594,112182.52944946283,167.319076538086,-12.9687719345093,69.3343353271484,9.47735786437988
4004,3.5,754799.1943359384,112182.59811401351,52.3062934875488,74.7946548461914,-165.909866333008,40.0321998596191
4005,3.5,541200.8056640616,112182.59811401351,-163.717681884766,52.8643264770508,141.639953613281,17.8369789123535
4006,3.5,800400.9704589829,112182.60498046884,48.9458045959473,64.0215606689453,-152.676910400391,44.7463150024414
4007,3.5,495599.02954101714,112182.60498046884,-165.767105102539,42.1185111999512,131.013702392578,14.2149114608765
4008,3.5,1013999.1943359383,112182.62557983407,60.8021049499512,14.5845718383789,-72.6386566162109,53.9090156555176
4009,3.5,282000.83312988287,112182.62557983407,174.285614013672,-4.59889316558838,80.212776184082,8.13193035125732
4010,3.5,1273199.0844726576,112182.790374756,104.188270568848,-28.9003105163574,8.25775814056396,30.8182888031006
4011,3.5,22800.865745544445,112182.790374756,116.390968322754,-31.3781147003174,19.253927230835,25.92698097229
4012,3.5,1207897.1191406231,112311.96899414077,89.0036010742188,-21.661413192749,-8.41809558868408,38.0393371582031
4013,3.5,88102.92892456045,112311.96899414077,134.475875854492,-30.6305294036865,34.5827674865723,19.5313491821289
4014,3.5,689497.1191406231,112312.01019287124,138.567520141602,85.7675170898438,176.920196533203,32.9045639038086
4015,3.5,606502.8808593769,112312.01019287124,-163.739379882812,68.3660202026367,156.8701171875,24.0334987640381
4016,3.5,865702.8259277329,112312.0445251464,50.3382606506348,48.5382804870605,-131.198608398438,50.4697303771973
4017,3.5,430297.1740722672,112312.0445251464,-170.145294189453,27.0357074737549,115.651863098145,10.3247528076172
4018,3.5,948697.1191406231,112312.06512451165,55.2834510803223,29.2235889434814,-99.2610473632812,54.4203109741211
4019,3.5,347302.880859375,112312.06512451165,-177.750961303711,8.71481513977051,95.8661727905273,7.88651609420776
4020,3.5,1124902.8808593769,112312.09259033219,74.2507095336914,-8.04717922210693,-32.5640640258789,46.5691223144531
4021,3.5,171097.07794189453,112312.09259033219,154.827850341797,-22.9502716064453,53.9308395385742,12.962890625
4022,3.5,936936.03515625,113223.28491210923,54.7238616943359,31.9840145111084,-104.076889038086,54.4032592773438
4023,3.5,359063.9373779298,113223.28491210923,-176.751037597656,11.3382682800293,98.665901184082,8.29727363586426
4024,3.5,877463.8549804692,113223.28491210923,51.2357063293457,45.803337097168,-127.080253601074,51.5366363525391
4025,3.5,418536.1175537124,113223.28491210923,-171.340454101562,24.4485874176025,112.819023132324,10.0457820892334
4026,3.5,677735.9802246096,113223.29177856455,164.689376831055,84.1041946411133,173.853851318359,31.8343143463135
4027,3.5,618264.0197753904,113223.29177856455,-165.34211730957,71.1128997802734,159.522277832031,25.4658203125
4028,3.5,1136663.96484375,113223.32611083971,76.2497634887695,-10.0358142852783,-28.7261390686035,45.6866302490234
4029,3.5,159336.0626220702,113223.32611083971,152.098205566406,-24.2127742767334,51.2538642883301,13.9998741149902
4030,3.5,1196136.03515625,113223.33297729504,86.7747116088867,-19.7888011932373,-11.4520797729492,39.5430221557617
4031,3.5,99863.9923095702,113223.33297729504,137.544082641602,-29.726318359375,37.4186019897461,18.7109088897705
4032,3.5,665881.34765625,113836.05422973649,177.886016845703,81.7888107299805,170.850082397461,30.68821144104
4033,3.5,630118.65234375,113836.05422973649,-167.473815917969,73.850830078125,162.246612548828,26.853931427002
4034,3.5,1184281.34765625,113836.10916137688,84.5905990600586,-17.8827381134033,-14.6277456283569,40.9690475463867
4035,3.5,111718.69354248048,113836.10916137688,140.565628051758,-28.7492866516113,40.2358894348145,17.8451614379883
4036,3.5,889318.8171386712,113836.11602783219,52.051643371582,43.0525856018066,-122.763511657715,52.4556198120117
4037,3.5,406681.18286132877,113836.11602783219,-172.491271972656,21.8435077667236,109.981567382812,9.74169445037842
4038,3.5,925081.2377929692,113836.12289428717,54.1274223327637,34.751277923584,-108.882736206055,54.194278717041
4039,3.5,370918.7622070308,113836.12289428717,-175.729049682617,13.9672603607178,101.480979919434,8.6897497177124
4040,3.5,1148518.7622070308,113836.2739562988,78.2804565429688,-12.0190916061401,-25.0030937194824,44.676155090332
4041,3.5,147481.22406005856,113836.2739562988,149.305374145508,-25.4297466278076,48.5436592102051,15.0106506347656
4042,3.5,1160432.6660156231,114144.27566528304,80.3457794189453,-13.9918909072876,-21.4070358276367,43.5463447570801
4043,3.5,135567.333984375,114144.27566528304,146.450485229492,-26.5954475402832,45.8019866943359,15.9911460876465
4044,3.5,1172367.1142578116,114144.32373046884,82.4484329223633,-15.9484491348267,-17.9466991424561,42.3071174621582
4045,3.5,123632.8445434572,114144.32373046884,143.535934448242,-27.7038745880127,43.0315628051758,16.9373607635498
4046,3.5,653967.2790527329,114144.34432983407,-174.889068603516,79.2296524047852,167.91227722168,29.4719104766846
4047,3.5,642032.7209472671,114144.34432983407,-170.451416015625,76.5652542114258,165.043609619141,28.1915664672852
4048,3.5,901232.5561523425,114144.34432983407,52.7990417480469,40.2904663085938,-118.269561767578,53.2126731872559
4049,3.5,394767.4438476576,114144.34432983407,-173.603240966797,19.2249794006348,107.143226623535,9.41351318359375
4050,3.5,913167.1142578116,114144.36492919932,53.4881858825684,37.5216331481934,-113.629150390625,53.7954444885254
4051,3.5,382832.88574218843,114144.36492919932,-174.681121826172,16.5977802276611,104.308128356934,9.06237888336182
4052,3.5,1036800.0,114587.8143310548,63.7146682739258,9.94693565368652,-63.4373474121094,53.6367645263672
4053,3.5,259200.0274658202,114587.8143310548,170.441146850586,-8.47447872161865,74.8481216430664,9.35243034362793
4054,3.5,777599.8901367192,114587.82119750977,51.6507987976074,69.3574981689453,-159.849624633789,43.0403060913086
4055,3.5,518400.10986328084,114587.82119750977,-165.601028442383,47.5581588745117,136.099395751953,16.5744380950928
4056,3.5,0.0,114587.83493042004,110.348167419434,-29.7817878723145,14.1480712890625,28.939977645874
4057,3.5,1070871.4599609384,114661.38839721696,67.5444946289062,2.86614298820496,-50.5963325500488,51.622859954834
4058,3.5,225128.5537719726,114661.38839721696,164.890258789062,-14.3932847976685,66.7894973754883,10.6259841918945
4059,3.5,1002728.5400390617,114661.42272949213,60.4064636230469,17.3146800994873,-77.0512771606445,54.9123954772949
4060,3.5,293271.45996093773,114661.42272949213,175.246673583984,-2.01475501060486,82.9530563354492,8.63053798675537
4061,3.5,811671.405029298,114661.42959594744,50.323558807373,61.3384780883789,-149.599060058594,46.4678344726562
4062,3.5,484328.594970702,114661.42959594744,-167.288070678711,39.6134033203125,128.174240112305,14.0839128494263
4063,3.5,743528.6499023425,114661.47079467756,57.8509674072266,77.2057113647461,-169.406967163086,39.4274215698242
4064,3.5,552471.3500976575,114661.47079467756,-164.601989746094,55.5719223022461,143.987777709961,19.4648914337158
4065,3.5,1261928.5400390616,114661.47766113287,101.641265869141,-27.3031311035156,5.85107803344727,32.6648979187012
4066,3.5,34071.46682739256,114661.47766113287,119.569793701172,-30.9326667785645,22.2510471343994,25.3798847198486
4067,3.5,823095.8679199212,116852.71453857432,51.4792938232422,58.64501953125,-146.326126098633,48.0990409851074
4068,3.5,472904.1320800788,116852.71453857432,-168.699447631836,37.090763092041,125.340354919434,13.9180994033813
4069,3.5,732104.0771484384,116852.85186767568,65.7929763793945,79.4493637084961,-172.836059570312,38.7186431884766
4070,3.5,563895.9228515616,116852.85186767568,-165.613220214844,58.2708435058594,146.382293701172,21.0595226287842
4071,3.5,1082296.0327148424,116852.86560058597,69.4589767456055,0.884382009506226,-46.1899299621582,51.3681602478027
4072,3.5,213704.00848388663,116852.86560058597,162.432998657227,-15.7932996749878,64.2265396118164,11.7516870498657
4073,3.5,991304.1870117192,116852.87933349625,59.997371673584,20.0419387817383,-81.6677322387695,55.7460670471191
4074,3.5,304695.84045410174,116852.87933349625,176.205627441406,0.567645013332367,85.6989212036133,9.10767459869385
4075,3.5,1250504.1870117192,116852.92053222672,99.1679992675781,-25.6635456085205,3.34454703330994,34.4612197875977
4076,3.5,45495.86448669444,116852.92053222672,122.714965820312,-30.4122314453125,25.2173175811768,24.7714405059814
4077,3.5,720508.1176757808,118771.2020874024,77.6445388793945,81.3965530395508,-176.20295715332,37.9130783081055
4078,3.5,575491.8823242192,118771.2020874024,-166.801513671875,60.9663581848145,148.832107543945,22.6267395019531
4079,3.5,834691.7724609384,118771.2020874024,52.4778785705566,55.9365882873535,-142.83952331543,49.6381607055664
4080,3.5,461308.22753906157,118771.2020874024,-170.026916503906,34.5475044250488,122.503547668457,13.7227478027344
4081,3.5,979707.8979492192,118771.21582031233,59.5765533447266,22.7756595611572,-86.4744415283203,56.4045867919922
4082,3.5,316292.0471191408,118771.21582031233,177.164535522461,3.15768599510193,88.458366394043,9.56885433197021
4083,3.5,1238908.0078125,118771.50421142568,96.7590942382812,-23.9762554168701,0.725516974925995,36.211353302002
4084,3.5,57091.94068908708,118771.50421142568,125.831268310547,-29.8121147155762,28.1616954803467,24.1069488525391
4085,3.5,1093891.7724609384,118771.50421142568,71.3788375854492,-1.10076200962067,-41.8359184265137,50.9527626037598
4086,3.5,202108.17260742193,118771.50421142568,159.933731079102,-17.1655254364014,61.6377906799316,12.860445022583
4087,3.5,1048945.0561523424,119327.70080566403,66.1946487426758,7.989990234375,-58.217945098877,54.270694732666
4088,3.5,247054.99877929693,119327.70080566403,167.554290771484,-9.78062152862549,72.1659088134766,11.0440883636475
4089,3.5,1024654.9438476576,119327.71453857432,63.707836151123,13.0821886062622,-67.8170013427734,55.4767303466797
4090,3.5,271345.1110839842,119327.71453857432,171.186645507812,-5.42778301239014,77.869026184082,10.3378686904907
4091,3.5,789745.2209472671,119327.75573730479,54.1350517272949,66.3645553588867,-157.087966918945,45.4735336303711
4092,3.5,506254.77905273286,119327.75573730479,-167.972793579102,44.8861122131348,132.841354370117,16.8828163146973
4093,3.5,1283854.9438476576,119327.76947021471,107.591346740723,-27.7834987640381,11.9253911972046,31.4177398681641
4094,3.5,12145.064735412612,119327.76947021471,113.849716186523,-29.0551128387451,17.7262363433838,28.8213539123535
4095,3.5,765454.8339843769,119327.76947021471,57.1463088989258,71.9119873046875,-164.134048461914,42.9388771057129
4096,3.5,530545.1660156231,119327.76947021471,-167.208831787109,50.5111351013184,138.426498413086,18.7914066314697
4097,3.5,708742.0349121096,120412.5595092774,95.1848526000977,82.7942962646484,-179.507080078125,37.0151863098145
4098,3.5,587257.9650878904,120412.5595092774,-168.226684570312,63.6581230163574,151.343994140625,24.1659126281738
4099,3.5,1105657.6904296884,120412.5869750976,73.3120422363281,-3.08844900131226,-37.5560913085938,50.3812446594238
4100,3.5,190342.2821044921,120412.5869750976,157.385620117188,-18.5069789886475,59.0186653137207,13.9522609710693
4101,3.5,1227142.1997070308,120412.62817382807,94.4081344604492,-22.2419509887695,-2.0176260471344,37.9120559692383
4102,3.5,68857.8071594238,120412.62817382807,128.917907714844,-29.1322288513184,31.0865802764893,23.3888530731201
4103,3.5,967942.08984375,120412.80670166029,59.1427307128906,25.5190544128418,-91.4423370361328,56.8779487609863
4104,3.5,328057.8826904298,120412.80670166029,178.126754760742,5.75821590423584,91.2344818115234,10.0150423049927
4105,3.5,846457.8552246096,120412.80670166029,53.3574104309082,53.2119522094727,-139.12385559082,51.0755920410156
4106,3.5,449542.1447753904,120412.80670166029,-171.285705566406,31.9831581115723,119.660842895508,13.4994421005249
4107,3.5,956016.7602539076,121768.91784667979,58.6933364868164,28.2735004425049,-96.5308685302734,57.1564674377441
4108,3.5,339983.21228027326,121768.91784667979,179.096298217773,8.37009906768799,94.0288314819336,10.4457550048828
4109,3.5,1215216.8701171884,121768.93157958971,92.1098937988281,-20.462495803833,-4.89574193954468,39.5578498840332
4110,3.5,80783.09555053717,121768.93157958971,131.972686767578,-28.3734264373779,33.9927635192871,22.6194839477539
4111,3.5,696816.7053222671,121768.93157958971,117.953842163086,83.2764358520508,177.25358581543,36.0292625427246
4112,3.5,599183.2946777329,121768.93157958971,-169.972381591797,66.3423080444336,153.923629760742,25.6743068695068
4113,3.5,1117583.1298828116,121768.95904541029,75.2651138305664,-5.07665586471558,-33.371509552002,49.6592826843262
4114,3.5,178416.8563842774,121768.95904541029,154.783737182617,-19.8137645721436,56.3661766052246,15.0259237289429
4115,3.5,858383.1298828116,121769.01397705068,54.1439056396484,50.4712142944336,-135.168243408203,52.3984603881836
4116,3.5,437616.84265136643,121769.01397705068,-172.487075805664,29.398473739624,116.811401367188,13.2490196228027
4117,3.5,801775.5249023425,122684.71069335924,55.4735450744629,63.4848289489746,-154.038772583008,47.5255126953125
4118,3.5,494224.4750976576,122684.71069335924,-169.724563598633,42.2397117614746,129.774154663086,16.8959732055664
4119,3.5,1012624.5849609383,122684.79309082021,63.4633827209473,16.0075397491455,-72.4834518432617,56.8426284790039
4120,3.5,283375.41503906227,122684.79309082021,172.098098754883,-2.63722896575928,80.7753219604492,11.0139780044556
4121,3.5,1060975.5249023424,122684.79309082021,68.3425827026367,5.97282886505127,-53.1884651184082,54.425895690918
4122,3.5,235024.5025634767,122684.79309082021,164.934234619141,-11.1866264343262,69.51123046875,12.4071779251099
4123,3.5,1271824.3652343769,122684.79309082021,104.941368103027,-26.0424613952637,9.53175735473633,33.5480270385742
4124,3.5,24175.605583190914,122684.79309082021,117.141662597656,-28.5161781311035,21.0344791412354,28.3977470397949
4125,3.5,753424.5849609384,122684.79309082021,63.1542510986328,74.2737045288086,-168.077758789062,42.4732971191406
4126,3.5,542575.4150390616,122684.79309082021,-168.544982910156,53.3280906677246,140.823181152344,20.6688461303711
4127,3.5,611249.6337890616,122832.46307373047,-172.162887573242,69.0112152099609,156.575576782227,27.1481819152832
4128,3.5,870449.5788574212,122832.50427246097,54.857105255127,47.7152862548828,-130.968124389648,53.5924987792969
4129,3.5,425550.42114257877,122832.50427246097,-173.640747070312,26.7950820922852,113.955444335938,12.9727354049683
4130,3.5,1129649.5239257808,122832.57293701165,77.243522644043,-7.06235790252686,-29.3011054992676,48.7938385009766
4131,3.5,166350.51727294934,122832.57293701165,152.124847412109,-21.0812664031982,53.6786346435547,16.0793228149414
4132,3.5,943950.3662109383,122832.69653320307,58.2261924743652,31.0390567779541,-101.689384460449,57.2336006164551
4133,3.5,352049.60632324213,122832.69653320307,-179.92366027832,10.9930505752563,96.8415298461914,10.8607730865479
4134,3.5,684750.4211425788,122832.75146484385,140.338912963867,82.6462097167969,174.08122253418,34.9602127075195
4135,3.5,1203150.2563476576,122832.76519775375,89.8602066040039,-18.640510559082,-7.91841411590576,41.1416244506836
